"Location","Treatment","Details","TrapID","Longitude","Latitude","TransplantDate","DispInstallDate","TrapInstallDate","AssessmentNumber","SamplingDate","nYSB","DaysOfCatch","DATI","DADI","DAT","mothsperday","DetailsF","PlaceF","logDaysOfCatch","DATscaled","SamplingDateC","numericDate","nYSB2"
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,1,2023-09-10,3,10,10,NA,14,0.3,"CGP","Miryalaguda",2.30258509299405,-1.48956108420904,"2023-09-10",28,12
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,1,2023-09-06,0,10,10,10,13,0,"trt C","Burdwan",2.30258509299405,-1.52835536714827,"2023-09-06",24,0
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,1,2023-09-06,0,10,10,10,13,0,"trt C","Burdwan",2.30258509299405,-1.52835536714827,"2023-09-06",24,0
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,1,2023-09-06,0,10,10,10,13,0,"trt C","Burdwan",2.30258509299405,-1.52835536714827,"2023-09-06",24,0
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,1,2023-09-06,0,10,10,10,13,0,"trt C","Burdwan",2.30258509299405,-1.52835536714827,"2023-09-06",24,0
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,1,2023-09-07,2,10,10,NA,12,0.2,"CGP","Burdwan",2.30258509299405,-1.56714965008749,"2023-09-07",25,2
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,1,2023-09-07,0,10,10,NA,12,0,"CGP","Burdwan",2.30258509299405,-1.56714965008749,"2023-09-07",25,0
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,1,2023-09-07,1,10,10,NA,12,0.1,"CGP","Burdwan",2.30258509299405,-1.56714965008749,"2023-09-07",25,25
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,1,2023-09-07,3,10,10,NA,12,0.3,"CGP","Burdwan",2.30258509299405,-1.56714965008749,"2023-09-07",25,16
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,2,2023-08-26,0,10,20,20,33,0,"trt C","Rajnandgaon",2.30258509299405,-0.752469708363732,"2023-08-26",13,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,2,2023-08-26,0,10,20,20,33,0,"trt C","Rajnandgaon",2.30258509299405,-0.752469708363732,"2023-08-26",13,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,2,2023-08-26,0,10,20,20,33,0,"trt C","Rajnandgaon",2.30258509299405,-0.752469708363732,"2023-08-26",13,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,2,2023-08-26,0,10,20,20,33,0,"trt C","Rajnandgaon",2.30258509299405,-0.752469708363732,"2023-08-26",13,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,2,2023-08-26,0,10,20,NA,30,0,"CGP","Rajnandgaon",2.30258509299405,-0.868852557181413,"2023-08-26",13,4
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,2,2023-08-26,0,10,20,NA,30,0,"CGP","Rajnandgaon",2.30258509299405,-0.868852557181413,"2023-08-26",13,2
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,2,2023-08-26,0,10,20,NA,30,0,"CGP","Rajnandgaon",2.30258509299405,-0.868852557181413,"2023-08-26",13,7
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,2,2023-08-26,0,10,20,NA,30,0,"CGP","Rajnandgaon",2.30258509299405,-0.868852557181413,"2023-08-26",13,0
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,2,2023-08-24,0,10,20,20,23,0,"trt C","US Nagar",2.30258509299405,-1.140412537756,"2023-08-24",11,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,2,2023-08-24,0,10,20,20,23,0,"trt C","US Nagar",2.30258509299405,-1.140412537756,"2023-08-24",11,0
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,2,2023-08-24,0,10,20,20,23,0,"trt C","US Nagar",2.30258509299405,-1.140412537756,"2023-08-24",11,1
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,2,2023-08-24,0,10,20,20,23,0,"trt C","US Nagar",2.30258509299405,-1.140412537756,"2023-08-24",11,0
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,2,2023-08-25,0,11,21,NA,23,0,"CGP","US Nagar",2.39789527279837,-1.140412537756,"2023-08-25",12,4
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,2,2023-08-25,0,11,21,NA,23,0,"CGP","US Nagar",2.39789527279837,-1.140412537756,"2023-08-25",12,1
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,2,2023-08-25,0,11,21,NA,23,0,"CGP","US Nagar",2.39789527279837,-1.140412537756,"2023-08-25",12,4
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,2,2023-08-25,0,11,21,NA,23,0,"CGP","US Nagar",2.39789527279837,-1.140412537756,"2023-08-25",12,1
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,2,2023-09-15,2,10,20,20,24,0.2,"trt C","Suryapet",2.30258509299405,-1.10161825481677,"2023-09-15",33,2
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,2,2023-09-15,0,10,20,20,24,0,"trt C","Suryapet",2.30258509299405,-1.10161825481677,"2023-09-15",33,0
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,2,2023-09-15,1,10,20,20,24,0.1,"trt C","Suryapet",2.30258509299405,-1.10161825481677,"2023-09-15",33,1
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,2,2023-09-15,0,10,20,20,24,0,"trt C","Suryapet",2.30258509299405,-1.10161825481677,"2023-09-15",33,0
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,2,2023-09-15,12,10,20,NA,22,1.2,"CGP","Suryapet",2.30258509299405,-1.17920682069523,"2023-09-15",33,13
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,2,2023-09-15,3,10,20,NA,22,0.3,"CGP","Suryapet",2.30258509299405,-1.17920682069523,"2023-09-15",33,4
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,2,2023-09-15,8,10,20,NA,22,0.8,"CGP","Suryapet",2.30258509299405,-1.17920682069523,"2023-09-15",33,11
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,2,2023-09-15,6,10,20,NA,22,0.6,"CGP","Suryapet",2.30258509299405,-1.17920682069523,"2023-09-15",33,14
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,2,2023-09-20,2,10,20,20,25,0.2,"trt C","Miryalaguda",2.30258509299405,-1.06282397187755,"2023-09-20",38,2
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,2,2023-09-20,0,10,20,20,25,0,"trt C","Miryalaguda",2.30258509299405,-1.06282397187755,"2023-09-20",38,0
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,2,2023-09-20,0,10,20,20,25,0,"trt C","Miryalaguda",2.30258509299405,-1.06282397187755,"2023-09-20",38,0
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,2,2023-09-20,1,10,20,20,25,0.1,"trt C","Miryalaguda",2.30258509299405,-1.06282397187755,"2023-09-20",38,1
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,2,2023-09-20,6,10,20,NA,24,0.6,"CGP","Miryalaguda",2.30258509299405,-1.10161825481677,"2023-09-20",38,13
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,2,2023-09-20,5,10,20,NA,24,0.5,"CGP","Miryalaguda",2.30258509299405,-1.10161825481677,"2023-09-20",38,6
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,2,2023-09-20,3,10,20,NA,24,0.3,"CGP","Miryalaguda",2.30258509299405,-1.10161825481677,"2023-09-20",38,25
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,2,2023-09-20,6,10,20,NA,24,0.6,"CGP","Miryalaguda",2.30258509299405,-1.10161825481677,"2023-09-20",38,10
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,2,2023-09-16,2,10,20,20,23,0.2,"trt C","Burdwan",2.30258509299405,-1.140412537756,"2023-09-16",34,2
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,2,2023-09-16,1,10,20,20,23,0.1,"trt C","Burdwan",2.30258509299405,-1.140412537756,"2023-09-16",34,1
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,2,2023-09-16,0,10,20,20,23,0,"trt C","Burdwan",2.30258509299405,-1.140412537756,"2023-09-16",34,1
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,2,2023-09-16,2,10,20,20,23,0.2,"trt C","Burdwan",2.30258509299405,-1.140412537756,"2023-09-16",34,3
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,2,2023-09-17,3,10,20,NA,22,0.3,"CGP","Burdwan",2.30258509299405,-1.17920682069523,"2023-09-17",35,3
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,2,2023-09-17,2,10,20,NA,22,0.2,"CGP","Burdwan",2.30258509299405,-1.17920682069523,"2023-09-17",35,4
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,2,2023-09-17,3,10,20,NA,22,0.3,"CGP","Burdwan",2.30258509299405,-1.17920682069523,"2023-09-17",35,12
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,2,2023-09-17,1,10,20,NA,22,0.1,"CGP","Burdwan",2.30258509299405,-1.17920682069523,"2023-09-17",35,3
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,3,2023-09-06,0,11,31,31,44,0,"trt C","Rajnandgaon",2.39789527279837,-0.325732596032238,"2023-09-06",24,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,3,2023-09-06,0,11,31,31,44,0,"trt C","Rajnandgaon",2.39789527279837,-0.325732596032238,"2023-09-06",24,1
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,3,2023-09-06,0,11,31,31,44,0,"trt C","Rajnandgaon",2.39789527279837,-0.325732596032238,"2023-09-06",24,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,3,2023-09-06,0,11,31,31,44,0,"trt C","Rajnandgaon",2.39789527279837,-0.325732596032238,"2023-09-06",24,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,3,2023-09-06,0,11,31,NA,41,0,"CGP","Rajnandgaon",2.39789527279837,-0.442115444849918,"2023-09-06",24,0
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,3,2023-09-06,0,11,31,NA,41,0,"CGP","Rajnandgaon",2.39789527279837,-0.442115444849918,"2023-09-06",24,6
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,3,2023-09-06,1,11,31,NA,41,0.0909090909090909,"CGP","Rajnandgaon",2.39789527279837,-0.442115444849918,"2023-09-06",24,19
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,3,2023-09-06,2,11,31,NA,41,0.181818181818182,"CGP","Rajnandgaon",2.39789527279837,-0.442115444849918,"2023-09-06",24,4
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,3,2023-09-03,0,10,30,30,33,0,"trt C","US Nagar",2.30258509299405,-0.752469708363732,"2023-09-03",21,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,3,2023-09-03,0,10,30,30,33,0,"trt C","US Nagar",2.30258509299405,-0.752469708363732,"2023-09-03",21,0
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,3,2023-09-03,0,10,30,30,33,0,"trt C","US Nagar",2.30258509299405,-0.752469708363732,"2023-09-03",21,0
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,3,2023-09-03,0,10,30,30,33,0,"trt C","US Nagar",2.30258509299405,-0.752469708363732,"2023-09-03",21,0
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,3,2023-09-03,0,9,30,NA,32,0,"CGP","US Nagar",2.19722457733622,-0.791263991302959,"2023-09-03",21,5
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,3,2023-09-03,0,9,30,NA,32,0,"CGP","US Nagar",2.19722457733622,-0.791263991302959,"2023-09-03",21,1
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,3,2023-09-03,0,9,30,NA,32,0,"CGP","US Nagar",2.19722457733622,-0.791263991302959,"2023-09-03",21,6
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,3,2023-09-03,0,9,30,NA,32,0,"CGP","US Nagar",2.19722457733622,-0.791263991302959,"2023-09-03",21,2
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,3,2023-09-25,2,10,30,30,34,0.2,"trt C","Suryapet",2.30258509299405,-0.713675425424506,"2023-09-25",43,2
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,3,2023-09-25,2,10,30,30,34,0.2,"trt C","Suryapet",2.30258509299405,-0.713675425424506,"2023-09-25",43,2
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,3,2023-09-25,1,10,30,30,34,0.1,"trt C","Suryapet",2.30258509299405,-0.713675425424506,"2023-09-25",43,1
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,3,2023-09-25,0,10,30,30,34,0,"trt C","Suryapet",2.30258509299405,-0.713675425424506,"2023-09-25",43,0
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,3,2023-09-25,3,10,30,NA,32,0.3,"CGP","Suryapet",2.30258509299405,-0.791263991302959,"2023-09-25",43,4
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,3,2023-09-25,7,10,30,NA,32,0.7,"CGP","Suryapet",2.30258509299405,-0.791263991302959,"2023-09-25",43,20
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,3,2023-09-25,2,10,30,NA,32,0.2,"CGP","Suryapet",2.30258509299405,-0.791263991302959,"2023-09-25",43,16
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,3,2023-09-25,2,10,30,NA,32,0.2,"CGP","Suryapet",2.30258509299405,-0.791263991302959,"2023-09-25",43,9
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,3,2023-09-30,1,10,30,30,35,0.1,"trt C","Miryalaguda",2.30258509299405,-0.674881142485279,"2023-09-30",48,1
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,3,2023-09-30,2,10,30,30,35,0.2,"trt C","Miryalaguda",2.30258509299405,-0.674881142485279,"2023-09-30",48,2
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,3,2023-09-30,0,10,30,30,35,0,"trt C","Miryalaguda",2.30258509299405,-0.674881142485279,"2023-09-30",48,0
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,3,2023-09-30,3,10,30,30,35,0.3,"trt C","Miryalaguda",2.30258509299405,-0.674881142485279,"2023-09-30",48,4
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,3,2023-09-30,4,10,30,NA,34,0.4,"CGP","Miryalaguda",2.30258509299405,-0.713675425424506,"2023-09-30",48,4
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,3,2023-09-30,3,10,30,NA,34,0.3,"CGP","Miryalaguda",2.30258509299405,-0.713675425424506,"2023-09-30",48,3
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,3,2023-09-30,6,10,30,NA,34,0.6,"CGP","Miryalaguda",2.30258509299405,-0.713675425424506,"2023-09-30",48,7
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,3,2023-09-30,5,10,30,NA,34,0.5,"CGP","Miryalaguda",2.30258509299405,-0.713675425424506,"2023-09-30",48,14
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,3,2023-09-26,2,10,30,30,33,0.2,"trt C","Burdwan",2.30258509299405,-0.752469708363732,"2023-09-26",44,2
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,3,2023-09-26,2,10,30,30,33,0.2,"trt C","Burdwan",2.30258509299405,-0.752469708363732,"2023-09-26",44,2
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,3,2023-09-26,1,10,30,30,33,0.1,"trt C","Burdwan",2.30258509299405,-0.752469708363732,"2023-09-26",44,1
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,3,2023-09-26,2,10,30,30,33,0.2,"trt C","Burdwan",2.30258509299405,-0.752469708363732,"2023-09-26",44,2
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,3,2023-09-27,4,10,30,NA,32,0.4,"CGP","Burdwan",2.30258509299405,-0.791263991302959,"2023-09-27",45,6
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,3,2023-09-27,1,10,30,NA,32,0.1,"CGP","Burdwan",2.30258509299405,-0.791263991302959,"2023-09-27",45,7
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,3,2023-09-27,2,10,30,NA,32,0.2,"CGP","Burdwan",2.30258509299405,-0.791263991302959,"2023-09-27",45,2
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,3,2023-09-27,0,10,30,NA,32,0,"CGP","Burdwan",2.30258509299405,-0.791263991302959,"2023-09-27",45,3
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,4,2023-09-16,0,10,41,41,54,0,"trt C","Rajnandgaon",2.30258509299405,0.0622102333600296,"2023-09-16",34,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,4,2023-09-16,0,10,41,41,54,0,"trt C","Rajnandgaon",2.30258509299405,0.0622102333600296,"2023-09-16",34,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,4,2023-09-16,0,10,41,41,54,0,"trt C","Rajnandgaon",2.30258509299405,0.0622102333600296,"2023-09-16",34,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,4,2023-09-16,0,10,41,41,54,0,"trt C","Rajnandgaon",2.30258509299405,0.0622102333600296,"2023-09-16",34,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,4,2023-09-16,0,10,41,NA,51,0,"CGP","Rajnandgaon",2.30258509299405,-0.0541726154576506,"2023-09-16",34,22
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,4,2023-09-16,0,10,41,NA,51,0,"CGP","Rajnandgaon",2.30258509299405,-0.0541726154576506,"2023-09-16",34,11
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,4,2023-09-16,1,10,41,NA,51,0.1,"CGP","Rajnandgaon",2.30258509299405,-0.0541726154576506,"2023-09-16",34,1
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,4,2023-09-16,0,10,41,NA,51,0,"CGP","Rajnandgaon",2.30258509299405,-0.0541726154576506,"2023-09-16",34,8
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,4,2023-09-14,0,11,41,41,44,0,"trt C","US Nagar",2.39789527279837,-0.325732596032238,"2023-09-14",32,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,4,2023-09-14,3,11,41,41,44,0.272727272727273,"trt C","US Nagar",2.39789527279837,-0.325732596032238,"2023-09-14",32,3
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,4,2023-09-14,0,11,41,41,44,0,"trt C","US Nagar",2.39789527279837,-0.325732596032238,"2023-09-14",32,0
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,4,2023-09-14,0,11,41,41,44,0,"trt C","US Nagar",2.39789527279837,-0.325732596032238,"2023-09-14",32,0
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,4,2023-09-14,45,11,41,NA,43,4.09090909090909,"CGP","US Nagar",2.39789527279837,-0.364526878971465,"2023-09-14",32,54
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,4,2023-09-14,37,11,41,NA,43,3.36363636363636,"CGP","US Nagar",2.39789527279837,-0.364526878971465,"2023-09-14",32,39
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,4,2023-09-14,15,11,41,NA,43,1.36363636363636,"CGP","US Nagar",2.39789527279837,-0.364526878971465,"2023-09-14",32,22
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,4,2023-09-14,25,11,41,NA,43,2.27272727272727,"CGP","US Nagar",2.39789527279837,-0.364526878971465,"2023-09-14",32,34
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,4,2023-10-05,2,10,40,40,44,0.2,"trt C","Suryapet",2.30258509299405,-0.325732596032238,"2023-10-05",53,2
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,4,2023-10-05,1,10,40,40,44,0.1,"trt C","Suryapet",2.30258509299405,-0.325732596032238,"2023-10-05",53,1
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,4,2023-10-05,2,10,40,40,44,0.2,"trt C","Suryapet",2.30258509299405,-0.325732596032238,"2023-10-05",53,3
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,4,2023-10-05,2,10,40,40,44,0.2,"trt C","Suryapet",2.30258509299405,-0.325732596032238,"2023-10-05",53,2
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,4,2023-10-05,4,10,40,NA,42,0.4,"CGP","Suryapet",2.30258509299405,-0.403321161910692,"2023-10-05",53,11
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,4,2023-10-05,2,10,40,NA,42,0.2,"CGP","Suryapet",2.30258509299405,-0.403321161910692,"2023-10-05",53,6
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,4,2023-10-05,6,10,40,NA,42,0.6,"CGP","Suryapet",2.30258509299405,-0.403321161910692,"2023-10-05",53,7
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,4,2023-10-05,3,10,40,NA,42,0.3,"CGP","Suryapet",2.30258509299405,-0.403321161910692,"2023-10-05",53,5
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,4,2023-10-10,0,10,40,40,45,0,"trt C","Miryalaguda",2.30258509299405,-0.286938313093011,"2023-10-10",58,0
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,4,2023-10-10,0,10,40,40,45,0,"trt C","Miryalaguda",2.30258509299405,-0.286938313093011,"2023-10-10",58,0
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,4,2023-10-10,0,10,40,40,45,0,"trt C","Miryalaguda",2.30258509299405,-0.286938313093011,"2023-10-10",58,0
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,4,2023-10-10,2,10,40,40,45,0.2,"trt C","Miryalaguda",2.30258509299405,-0.286938313093011,"2023-10-10",58,2
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,4,2023-10-10,4,10,40,NA,44,0.4,"CGP","Miryalaguda",2.30258509299405,-0.325732596032238,"2023-10-10",58,17
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,4,2023-10-10,2,10,40,NA,44,0.2,"CGP","Miryalaguda",2.30258509299405,-0.325732596032238,"2023-10-10",58,3
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,4,2023-10-10,1,10,40,NA,44,0.1,"CGP","Miryalaguda",2.30258509299405,-0.325732596032238,"2023-10-10",58,1
